legacy_id,old_url,new_url,old_key,generated_url
10347,http://infoscience-legacy.epfl.ch/curator/export/10347/?ln=enhttp://,https://idevelopsrv25.epfl.ch:443/publication-exports/183/?ln=en,{'search_pattern': '918__d:EDBB and year:2015'},https://infoscience.epfl.ch/search?p=918__d%3AEDBB+AND+year%3A2015&so=d&rg=100
10348,http://infoscience-legacy.epfl.ch/curator/export/10348/?ln=enhttp://,https://idevelopsrv25.epfl.ch:443/publication-exports/184/?ln=en,{'search_pattern': '918__d:EDNE and year:2015'},https://infoscience.epfl.ch/search?p=918__d%3AEDNE+AND+year%3A2015&so=d&rg=100
10349,http://infoscience-legacy.epfl.ch/curator/export/10349/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/185/?ln=en,{'search_pattern': '918__d:EDMS and year:2015'},https://infoscience.epfl.ch/search?p=918__d%3AEDMS+AND+year%3A2015&so=d&rg=100
3469,https://infoscience-legacy.epfl.ch/curator/export/3469/,https://idevelopsrv25.epfl.ch:443/publication-exports/186/?ln=en,{'search_pattern': 'drabbels'},https://infoscience.epfl.ch/search?p=drabbels&so=d&rg=100
12235,https://infoscience-legacy.epfl.ch/curator/export/12235/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/187/?ln=en,{'search_pattern': 'milos vasic'},https://infoscience.epfl.ch/search?p=milos+vasic&so=d&rg=100
12257,https://infoscience-legacy.epfl.ch/curator/export/12257/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/188/?ln=en,{'search_pattern': 'galland christophe'},https://infoscience.epfl.ch/search?p=galland+christophe&so=d&rg=100
12309,https://infoscience-legacy.epfl.ch/curator/export/12309/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/189/?ln=en,"{'search_pattern': ""(unit:CO or unit:CODEV or unit:LASIG or unit:ECHO) (6531:'info4dourou*') or 001:195231 or 001:195232 or (author:'repetti' 6531:'info4dourou')""}",https://infoscience.epfl.ch/search?p=%28+unit%3ACO+OR+unit%3ACODEV+OR+unit%3ALASIG+OR+unit%3AECHO+%29+%28+6531%3A%27info4dourou%2A%27+%29+OR+001%3A195231+OR+001%3A195232+OR+%28+author%3A%27repetti%27+6531%3A%27info4dourou%27+%29&so=d&rg=100
12309,https://infoscience-legacy.epfl.ch/curator/export/12309/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/189/?ln=fr,"{'search_pattern': ""(unit:CO or unit:CODEV or unit:LASIG or unit:ECHO) (6531:'info4dourou*') or 001:195231 or 001:195232 or (author:'repetti' 6531:'info4dourou')""}",https://infoscience.epfl.ch/search?p=%28+unit%3ACO+OR+unit%3ACODEV+OR+unit%3ALASIG+OR+unit%3AECHO+%29+%28+6531%3A%27info4dourou%2A%27+%29+OR+001%3A195231+OR+001%3A195232+OR+%28+author%3A%27repetti%27+6531%3A%27info4dourou%27+%29&so=d&rg=100
12437,https://infoscience-legacy.epfl.ch/curator/export/12437/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/190/?ln=en,{'search_pattern': 'unit:DHI OR unit:DHLAB'},https://infoscience.epfl.ch/search?p=unit%3ADHI+OR+unit%3ADHLAB&so=d&rg=50
7100,http://infoscience-legacy.epfl.ch/curator/export/7100/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/74/?ln=en,{'search_pattern': 'sensorscope'},https://infoscience.epfl.ch/search?p=sensorscope&so=d&rg=100
7503,http://infoscience-legacy.epfl.ch/curator/export/7503/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/17/?ln=en,{'search_pattern': 'karbasi'},https://infoscience.epfl.ch/search?p=karbasi&so=d&rg=100
9198,http://infoscience-legacy.epfl.ch/curator/export/9198/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/113/?ln=en,"{'search_pattern': 'Lee, Tao-Chun'}",https://infoscience.epfl.ch/search?p=Lee%2C+%22Tao-Chun%22&so=d&rg=100
10367,http://infoscience-legacy.epfl.ch/curator/export/10367/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/140/?ln=en,{'search_pattern': 'thesis dokmanic'},https://infoscience.epfl.ch/search?p=thesis+dokmanic&so=d&rg=100
10994,http://infoscience-legacy.epfl.ch/curator/export/10994/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/84/?ln=en,{'search_pattern': 'mitra fatemi'},https://infoscience.epfl.ch/search?p=mitra+fatemi&so=d&rg=100
12460,https://infoscience-legacy.epfl.ch/curator/export/12460/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/191/?ln=en,"{'search_pattern': ""(unit:'DESL' OR 'PWRS') AND (keyword:'power distribution' OR 'optimal power flow' OR 'ADMM' OR 'Decomposition methods' OR 'Method of multipliers' OR'Convex relaxation' OR 'Active distribution networks' OR 'Distributed algorithms' OR 'Asynchronous algorithms' OR'Ancillary services' OR 'Voltage control' OR 'Distributed generation' OR 'Robust optimization' OR ' Multi-agent systems' OR 'Battery energy storage systems' OR 'line congestion management' OR 'power system state estimation' OR 'linear state estimation' OR 'phasor measurement unit' OR 'PMU' OR 'synchrophasors' OR 'Demand response' OR 'Model predictive control' OR 'Non Linear Least Square, Fitting' OR 'Phasor data concentrator' OR 'Network clustering')""}",https://infoscience.epfl.ch/search?p=%28+unit%3A%27DESL%27+OR+%27PWRS%27+%29+AND+%28+keyword%3A%27power+distribution%27+OR+%27optimal+power+flow%27+OR+%27ADMM%27+OR+%27Decomposition+methods%27+OR+%27Method+of+multipliers%27+OR%27Convex+relaxation%27+OR+%27Active+distribution+networks%27+OR+%27Distributed+algorithms%27+OR+%27Asynchronous+algorithms%27+OR%27Ancillary+services%27+OR+%27Voltage+control%27+OR+%27Distributed+generation%27+OR+%27Robust+optimization%27+OR+%27+%22Multi-agent%22+systems%27+OR+%27Battery+energy+storage+systems%27+OR+%27line+congestion+management%27+OR+%27power+system+state+estimation%27+OR+%27linear+state+estimation%27+OR+%27phasor+measurement+unit%27+OR+%27PMU%27+OR+%27synchrophasors%27+OR+%27Demand+response%27+OR+%27Model+predictive+control%27+OR+%27Non+Linear+Least+Square%2C+Fitting%27+OR+%27Phasor+data+concentrator%27+OR+%27Network+clustering%27+%29&so=d&rg=25
12461,https://infoscience-legacy.epfl.ch/curator/export/12461/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/192/?ln=en,"{'search_pattern': ""(unit:'DESL' OR 'PWRS') AND (keyword:' Power Transmission' OR 'Market-clearing' OR 'Reserve Market' OR 'Contingency Analysis' OR 'Security Constrained Optimal Power Flow' OR'Stochastic Programming' OR 'Electric Railway' OR 'Interconnected Power Systems' OR 'Electricity Markets' OR 'Reserve Services' OR 'Uncertainty Management' OR 'Capacity Expansion' OR 'Power system Reliability')""}",https://infoscience.epfl.ch/search?p=%28+unit%3A%27DESL%27+OR+%27PWRS%27+%29+AND+%28+keyword%3A%27+Power+Transmission%27+OR+%27Market-clearing%27+OR+%27Reserve+Market%27+OR+%27Contingency+Analysis%27+OR+%27Security+Constrained+Optimal+Power+Flow%27+OR%27Stochastic+Programming%27+OR+%27Electric+Railway%27+OR+%27Interconnected+Power+Systems%27+OR+%27Electricity+Markets%27+OR+%27Reserve+Services%27+OR+%27Uncertainty+Management%27+OR+%27Capacity+Expansion%27+OR+%27Power+system+Reliability%27+%29&so=d&rg=25
12462,https://infoscience-legacy.epfl.ch/curator/export/12462/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/193/?ln=en,"{'search_pattern': ""(unit:'DESL' OR 'PWRS') AND (keyword:'energy storage' OR 'Lithium-ion cells' OR 'Physical models' OR 'Single-particle model' OR 'Parameters identification' OR 'Model identification' OR 'acoustic energy harvesting' OR 'supercapacitor modeling' OR 'Charge redistribution')""}",https://infoscience.epfl.ch/search?p=%28+unit%3A%27DESL%27+OR+%27PWRS%27+%29+AND+%28+keyword%3A%27energy+storage%27+OR+%27Lithium-ion+cells%27+OR+%27Physical+models%27+OR+%27Single-particle+model%27+OR+%27Parameters+identification%27+OR+%27Model+identification%27+OR+%27acoustic+energy+harvesting%27+OR+%27supercapacitor+modeling%27+OR+%27Charge+redistribution%27+%29&so=d&rg=25
12463,https://infoscience-legacy.epfl.ch/curator/export/12463/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/194/?ln=en,"{'search_pattern': ""(unit:'DESL' OR 'PWRS') AND (keyword:'Forecasting' OR 'Solar irradiance' OR 'Prediction Intervals' OR 'Short-term' OR 'Photovoltaic' OR ' Solar forecasting' OR 'Prediction interval' OR 'Ultra-short term' OR 'K-means')""}",https://infoscience.epfl.ch/search?p=%28+unit%3A%27DESL%27+OR+%27PWRS%27+%29+AND+%28+keyword%3A%27Forecasting%27+OR+%27Solar+irradiance%27+OR+%27Prediction+Intervals%27+OR+%27Short-term%27+OR+%27Photovoltaic%27+OR+%27+Solar+forecasting%27+OR+%27Prediction+interval%27+OR+%27Ultra-short+term%27+OR+%27K-means%27+%29&so=d&rg=25
12464,https://infoscience-legacy.epfl.ch/curator/export/12464/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/195/?ln=en,"{'search_pattern': ""(unit:'DESL' OR 'PWRS') AND (keyword:'Electromagnetic transients' OR 'transient' OR 'lightning' OR 'time reversal' OR 'electromagnetic time reversal' OR 'fault location' OR 'Fault transients' OR 'Changing media' OR 'Transient analysis')""}",https://infoscience.epfl.ch/search?p=%28+unit%3A%27DESL%27+OR+%27PWRS%27+%29+AND+%28+keyword%3A%27Electromagnetic+transients%27+OR+%27transient%27+OR+%27lightning%27+OR+%27time+reversal%27+OR+%27electromagnetic+time+reversal%27+OR+%27fault+location%27+OR+%27Fault+transients%27+OR+%27Changing+media%27+OR+%27Transient+analysis%27+%29&so=d&rg=25
12480,https://infoscience-legacy.epfl.ch/curator/export/12480/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/196/?ln=en,{'search_pattern': 'john kolinski'},https://infoscience.epfl.ch/search?p=john+kolinski&so=d&rg=100
12504,https://infoscience-legacy.epfl.ch/curator/export/12504/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/197/?ln=en,{'search_pattern': 'mori belke'},https://infoscience.epfl.ch/search?p=mori+belke&so=d&rg=100
12563,https://infoscience-legacy.epfl.ch/curator/export/12563/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/198/?ln=en,{'search_pattern': 'faezeh rahbar'},https://infoscience.epfl.ch/search?p=faezeh+rahbar&so=d&rg=100
10463,http://infoscience-legacy.epfl.ch/curator/export/10463/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/141/?ln=en,{'search_pattern': 'bahar haghighat'},https://infoscience.epfl.ch/search?p=bahar+haghighat&so=d&rg=100
12647,https://infoscience-legacy.epfl.ch/curator/export/12647/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/199/?ln=en,"{'search_pattern': 'Pan, Hanjie not LCAVPP in article'}",https://infoscience.epfl.ch/search?p=Pan%2C+Hanjie+not+LCAVPP+in+article&so=d&rg=100
12648,https://infoscience-legacy.epfl.ch/curator/export/12648/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/200/?ln=en,"{'search_pattern': 'Pan, Hanjie and not LCAVPP not article'}",https://infoscience.epfl.ch/search?p=Pan%2C+Hanjie+AND+not+LCAVPP+not+article&so=d&rg=100
12645,https://infoscience-legacy.epfl.ch/curator/export/12645/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/201/?ln=en,{'search_pattern': '2016 karpathiotakis india'},https://infoscience.epfl.ch/search?p=2016+karpathiotakis+india&so=d&rg=100
12656,https://infoscience-legacy.epfl.ch/curator/export/12656/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/202/?ln=en,{'search_pattern': 'robertson suck'},https://infoscience.epfl.ch/search?p=robertson+suck&so=d&rg=100
12661,https://infoscience-legacy.epfl.ch/curator/export/12661/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/203/?ln=en,{'search_pattern': 'Tribot'},https://infoscience.epfl.ch/search?p=Tribot&so=d&rg=100
12662,https://infoscience-legacy.epfl.ch/curator/export/12662/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/204/?ln=en,{'search_pattern': 'fascicles robertson'},https://infoscience.epfl.ch/search?p=fascicles+robertson&so=d&rg=100
12663,https://infoscience-legacy.epfl.ch/curator/export/12663/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/205/?ln=en,{'search_pattern': 'paik agarwal'},https://infoscience.epfl.ch/search?p=paik+agarwal&so=d&rg=100
12665,https://infoscience-legacy.epfl.ch/curator/export/12665/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/206/?ln=en,{'search_pattern': 'florez paik'},https://infoscience.epfl.ch/search?p=florez+paik+year%3A2015-%3E2016&so=d&rg=100
12672,https://infoscience-legacy.epfl.ch/curator/export/12672/?ln=en&rg=1000,https://idevelopsrv25.epfl.ch:443/publication-exports/207/?ln=en,{'search_pattern': 'spc torpex year:2017'},https://infoscience.epfl.ch/search?p=spc+torpex+year%3A2017&so=d
12672,https://infoscience-legacy.epfl.ch/curator/export/12672/?ln=fr&rg=1000,https://idevelopsrv25.epfl.ch:443/publication-exports/207/?ln=fr,{'search_pattern': 'spc torpex year:2017'},https://infoscience.epfl.ch/search?p=spc+torpex+year%3A2017&so=d
12673,https://infoscience-legacy.epfl.ch/curator/export/12673/?ln=en&rg=1000,https://idevelopsrv25.epfl.ch:443/publication-exports/208/?ln=en,{'search_pattern': 'spc + theor* + year:2017'},https://infoscience.epfl.ch/search?p=spc+%2B+theor%2A+%2B+year%3A2017&so=d
12673,https://infoscience-legacy.epfl.ch/curator/export/12673/?ln=fr&rg=1000,https://idevelopsrv25.epfl.ch:443/publication-exports/208/?ln=fr,{'search_pattern': 'spc + theor* + year:2017'},https://infoscience.epfl.ch/search?p=spc+%2B+theor%2A+%2B+year%3A2017&so=d
12721,https://infoscience-legacy.epfl.ch/curator/export/12721/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/209/?ln=en,{'search_pattern': 'Graph-Based Light Field Super-Resolution MMSP'},https://infoscience.epfl.ch/search?p=%22Graph-Based%22+Light+Field+%22Super-Resolution%22+MMSP&so=d&rg=100
12722,https://infoscience-legacy.epfl.ch/curator/export/12722/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/210/?ln=en,{'search_pattern': 'Light Field Super-Resolution Via Graph-Based Regularization'},https://infoscience.epfl.ch/search?p=Light+Field+%22Super-Resolution%22+Via+%22Graph-Based%22+Regularization&so=d&rg=100
12849,https://infoscience-legacy.epfl.ch/curator/export/12849/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/211/?ln=en,{'search_pattern': 'skyrmionics'},https://infoscience.epfl.ch/search?p=skyrmionics&so=d&rg=100
7241,http://infoscience-legacy.epfl.ch/curator/export/7241/?ln=fr&rg=1000,https://idevelopsrv25.epfl.ch:443/publication-exports/212/?ln=en,{'search_pattern': 'patiny'},https://infoscience.epfl.ch/search?p=patiny&so=d
10016,http://infoscience-legacy.epfl.ch/curator/export/10016/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/243/?ln=fr,"{'search_pattern': ""author:'Seifert, R*'""}",https://infoscience.epfl.ch/search?p=author%3A%27Seifert%2C+R%2A%27+year%3A2004-%3Enow&so=d&rg=100
8884,http://infoscience-legacy.epfl.ch/curator/export/8884/?ln=en&rg=1000,https://idevelopsrv25.epfl.ch:443/publication-exports/213/?ln=en,"{'search_pattern': ""author:106697 OR author:'Wagnieres, Georges' AND review:NON-REVIEWED""}",https://infoscience.epfl.ch/search?p=author%3A106697+OR+author%3A%27Wagnieres%2C+Georges%27+AND+%22review%3ANON-REVIEWED%22&so=d
12874,https://infoscience-legacy.epfl.ch/curator/export/12874/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/214/?ln=en,{'search_pattern': 'thermal scanning probe lithography unit:lmis1'},https://infoscience.epfl.ch/search?p=thermal+scanning+probe+lithography+unit%3Almis1&so=d&rg=100
9799,http://infoscience-legacy.epfl.ch/curator/export/9799/?ln=fr&ext=collection%3ATALK,https://idevelopsrv25.epfl.ch:443/publication-exports/83/?ln=en,{'search_pattern': '(unit:dhlab) OR (author:frédéric kaplan)'},https://infoscience.epfl.ch/search?p=%28+unit%3Adhlab+%29+OR+%28+author%3Afr%C3%A9d%C3%A9ric+kaplan+%29&so=d&rg=100
9502,http://infoscience-legacy.epfl.ch/curator/export/9502/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/215/?ln=en,{'search_pattern': 'chamoun Journal Of Hydrometeorology'},https://infoscience.epfl.ch/search?p=chamoun+Journal+Of+Hydrometeorology&so=d&rg=100
9503,http://infoscience-legacy.epfl.ch/curator/export/9503/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/216/?ln=en,{'search_pattern': 'chamoun stochastic simulation'},https://infoscience.epfl.ch/search?p=chamoun+stochastic+simulation&so=d&rg=100
10797,http://infoscience-legacy.epfl.ch/curator/export/10797/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/217/?ln=en,{'search_pattern': 'amir razmi'},https://infoscience.epfl.ch/search?p=amir+razmi&so=d&rg=100
10797,http://infoscience-legacy.epfl.ch/curator/export/10797/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/217/?ln=fr,{'search_pattern': 'amir razmi'},https://infoscience.epfl.ch/search?p=amir+razmi&so=d&rg=100
6329,http://infoscience-legacy.epfl.ch/curator/export/6329/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/218/?ln=en,{'search_pattern': 'jomaa'},https://infoscience.epfl.ch/search?p=jomaa&so=d&rg=100
12743,https://infoscience-legacy.epfl.ch/curator/export/12743/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/219/?ln=en,{'search_pattern': 'matthieu rüegg'},https://infoscience.epfl.ch/search?p=matthieu+r%C3%BCegg&so=d&rg=100
12186,https://infoscience-legacy.epfl.ch/curator/export/12186/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/220/?ln=en,{'search_pattern': 'LSBI'},https://infoscience.epfl.ch/search?p=LSBI&so=d&rg=100
12186,https://infoscience-legacy.epfl.ch/curator/export/12186/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/220/?ln=fr,{'search_pattern': 'LSBI'},https://infoscience.epfl.ch/search?p=LSBI&so=d&rg=100
11041,http://infoscience-legacy.epfl.ch/curator/export/11041/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/221/?ln=en,{'search_pattern': 'jornod guillaume'},https://infoscience.epfl.ch/search?p=jornod+guillaume&so=d&rg=100
7872,http://infoscience-legacy.epfl.ch/curator/export/7872/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/222/?ln=fr,{'search_pattern': 'soubeyrand notice'},https://infoscience.epfl.ch/search?p=soubeyrand+notice&so=d&rg=100
12778,https://infoscience-legacy.epfl.ch/curator/export/12778/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/223/?ln=en,{'search_pattern': 'Matteo Romanello'},https://infoscience.epfl.ch/search?p=Matteo+Romanello&so=d&rg=100
10814,http://infoscience-legacy.epfl.ch/curator/export/10814/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/224/?ln=fr,"{'search_pattern': 'Maillard, Nadja'}",https://infoscience.epfl.ch/search?p=Maillard%2C+Nadja&so=d&rg=100
9363,http://infoscience-legacy.epfl.ch/curator/export/9363/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/225/?ln=en,"{'search_pattern': ""'123870'""}",https://infoscience.epfl.ch/search?p=%27123870%27&so=d&rg=500
6478,http://infoscience-legacy.epfl.ch/curator/export/6478/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/226/?ln=fr,{'search_pattern': '154265'},https://infoscience.epfl.ch/search?p=154265&so=d&rg=100
12825,https://infoscience-legacy.epfl.ch/curator/export/12825/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/227/?ln=en,{'search_pattern': 'author: samuel zimmermann unit:lmis1'},https://infoscience.epfl.ch/search?p=author%3A+samuel+zimmermann+unit%3Almis1&so=d&rg=100
10209,http://infoscience-legacy.epfl.ch/curator/export/10209/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/228/?ln=fr,{'search_pattern': 'catarina wall gago'},https://infoscience.epfl.ch/search?p=catarina+wall+gago&so=d&rg=100
10206,http://infoscience-legacy.epfl.ch/curator/export/10206/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/229/?ln=en,{'search_pattern': 'catarina wall gago'},https://infoscience.epfl.ch/search?p=catarina+wall+gago&so=d&rg=100
11699,https://infoscience-legacy.epfl.ch/curator/export/11699/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/230/?ln=en,{'search_pattern': 'nongravitational interactions of dark matter'},https://infoscience.epfl.ch/search?p=nongravitational+interactions+of+dark+matter&so=d&rg=100
8865,http://infoscience-legacy.epfl.ch/curator/export/8865/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/231/?ln=en,{'search_pattern': 'ravalet'},https://infoscience.epfl.ch/search?p=ravalet&so=d&rg=100
8865,http://infoscience-legacy.epfl.ch/curator/export/8865/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/231/?ln=fr,{'search_pattern': 'ravalet'},https://infoscience.epfl.ch/search?p=ravalet&so=d&rg=100
8989,http://infoscience-legacy.epfl.ch/curator/export/8989/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/232/?ln=fr,"{'search_pattern': 'La responsabilité de l’entrepreneur total en cas d’accident de chantier, Fénart'}",https://infoscience.epfl.ch/search?p=La+responsabilit%C3%A9+de+l%E2%80%99entrepreneur+total+en+cas+d%E2%80%99accident+de+chantier%2C+F%C3%A9nart&so=d&rg=100
8988,http://infoscience-legacy.epfl.ch/curator/export/8988/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/233/?ln=fr,{'search_pattern': 'author:166076 AND year:2011'},https://infoscience.epfl.ch/search?p=author%3A166076+AND+year%3A2011&so=d&rg=100
8987,http://infoscience-legacy.epfl.ch/curator/export/8987/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/234/?ln=fr,"{'search_pattern': ""author:166076 AND 773__p:'Research and Applications in Structural Engineering, Mechanics and Computation'""}",https://infoscience.epfl.ch/search?p=author%3A166076+AND+773__p%3A%27Research+AND+Applications+in+Structural+Engineering%2C+Mechanics+AND+Computation%27&so=d&rg=100
10124,http://infoscience-legacy.epfl.ch/curator/export/10124/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/235/?ln=fr,{'search_pattern': 'Defining a braking probability to estimate extreme braking forces on road bridges'},https://infoscience.epfl.ch/search?p=Defining+a+braking+probability+to+estimate+extreme+braking+forces+on+road+bridges&so=d&rg=100
10125,http://infoscience-legacy.epfl.ch/curator/export/10125/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/236/?ln=fr,{'search_pattern': 'Realistic laboratory curing of bituminous mixtures poster'},https://infoscience.epfl.ch/search?p=Realistic+laboratory+curing+of+bituminous+mixtures+poster&so=d&rg=100
10126,http://infoscience-legacy.epfl.ch/curator/export/10126/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/237/?ln=fr,{'search_pattern': 'Realistic laboratory curing of bituminous mixtures submission'},https://infoscience.epfl.ch/search?p=Realistic+laboratory+curing+of+bituminous+mixtures+submission&so=d&rg=100
7637,http://infoscience-legacy.epfl.ch/curator/export/7637/?ln=en&rg=1000,https://idevelopsrv25.epfl.ch:443/publication-exports/238/?ln=en,{'search_pattern': 'Brunner S'},https://infoscience.epfl.ch/search?p=Brunner+S&so=d
12720,https://infoscience-legacy.epfl.ch/curator/export/12720/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/244/?ln=en,{'search_pattern': 'amarante vitra'},https://infoscience.epfl.ch/search?p=amarante+vitra&so=d&rg=100
12476,https://infoscience-legacy.epfl.ch/curator/export/12476/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/245/?ln=fr,"{'search_pattern': 'aguacil, cuchi'}",https://infoscience.epfl.ch/search?p=aguacil%2C+cuchi&so=d&rg=100
12477,https://infoscience-legacy.epfl.ch/curator/export/12477/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/246/?ln=fr,{'search_pattern': 'aguacil + rey - cuchi'},https://infoscience.epfl.ch/search?p=aguacil+%2B+rey+%22-%22+cuchi&so=d&rg=100
10095,http://infoscience-legacy.epfl.ch/curator/export/10095/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/247/?ln=en,{'search_pattern': 'narinx'},https://infoscience.epfl.ch/search?p=narinx&so=d&rg=100
10095,http://infoscience-legacy.epfl.ch/curator/export/10095/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/247/?ln=fr,{'search_pattern': 'narinx'},https://infoscience.epfl.ch/search?p=narinx&so=d&rg=100
11782,https://infoscience-legacy.epfl.ch/curator/export/11782/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/248/?ln=en,{'search_pattern': 'linus gasser'},https://infoscience.epfl.ch/search?p=linus+gasser&so=d&rg=100
12275,https://infoscience-legacy.epfl.ch/curator/export/12275/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/249/?ln=en,{'search_pattern': 'Versatile size-dependent sorting of C-elegans nematodes and embryos using a tunable microfluidic filter structure'},https://infoscience.epfl.ch/search?p=Versatile+%22size-dependent%22+sorting+of+%22C-elegans%22+nematodes+AND+embryos+using+a+tunable+microfluidic+filter+structure&so=d&rg=100
10006,http://infoscience-legacy.epfl.ch/curator/export/10006/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/250/?ln=en,{'search_pattern': 'aprile Cosimo'},https://infoscience.epfl.ch/search?p=aprile+Cosimo&so=d&rg=100
6112,http://infoscience-legacy.epfl.ch/curator/export/6112/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/251/?ln=en,{'search_pattern': 'doenlen'},https://infoscience.epfl.ch/search?p=doenlen&so=d&rg=100
6112,http://infoscience-legacy.epfl.ch/curator/export/6112/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/251/?ln=fr,{'search_pattern': 'doenlen'},https://infoscience.epfl.ch/search?p=doenlen&so=d&rg=100
12033,https://infoscience-legacy.epfl.ch/curator/export/12033/?ln=en,https://idevelopsrv25.epfl.ch:443/publication-exports/252/?ln=fr,"{'search_pattern': 'bonnet The First International Symposium on Swarm Behavior and Bio-Inspired Robotics,'}",https://infoscience.epfl.ch/search?p=bonnet+The+First+International+Symposium+on+Swarm+Behavior+AND+%22Bio-Inspired%22+Robotics%2C&so=d&rg=100
10127,http://infoscience-legacy.epfl.ch/curator/export/10127/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/253/?ln=fr,{'search_pattern': 'Interacting with zebrafish using robotic agents'},https://infoscience.epfl.ch/search?p=Interacting+with+zebrafish+using+robotic+agents&so=d&rg=100
12505,https://infoscience-legacy.epfl.ch/curator/export/12505/?ln=fr,https://idevelopsrv25.epfl.ch:443/publication-exports/254/?ln=fr,{'search_pattern': 'Design of a modular robotic system that mimics small fish locomotion and body movements for ethological studies'},https://infoscience.epfl.ch/search?p=Design+of+a+modular+robotic+system+that+mimics+small+fish+locomotion+AND+body+movements+for+ethological+studies&so=d&rg=100
