legacy id,legacy url,new generated url,url for counting,number of new elements since migration,used in
9094,http://infoscience.epfl.ch/curator/export/9094/?ln=en,https://infoscience.epfl.ch/search?p=%28+unit%3A%27%2A%27+%29+AND+%28+affiliation%3AEPFL+%29+AND+%28+review%3AREVIEWED+%29&c=Infoscience%2FResearch&so=d&rg=5,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch&so=d&rg=5&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3A%27%2A%27+%29+AND+%28+affiliation%3AEPFL+%29+AND+%28+review%3AREVIEWED+%29,0,JAHIA
3418,http://infoscience.epfl.ch/curator/export/3418/,https://infoscience.epfl.ch/search?p=&c=Infoscience%2FResearch%2FSB%2FISIC%2FLCPPM&so=d&rg=500,https://infoscience.epfl.ch/search?p=&c=Infoscience%2FResearch%2FSB%2FISIC%2FLCPPM&so=d&rg=500&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=,0,JAHIA
3491,http://infoscience.epfl.ch/curator/export/3491/,https://infoscience.epfl.ch/search?p=author%3A+vogel+horst&c=Infoscience%2FResearch%2FArchive%2FThesis&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FArchive%2FThesis&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3A+vogel+horst,0,JAHIA
10392,http://infoscience.epfl.ch/curator/export/10392/?ln=fr,https://infoscience.epfl.ch/search?p=&c=Infoscience%2FResearch%2FSB%2FICMP%2FEPSL&so=d&rg=100,https://infoscience.epfl.ch/search?p=&c=Infoscience%2FResearch%2FSB%2FICMP%2FEPSL&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=,0,JAHIA
9152,http://infoscience.epfl.ch/curator/export/9152/?ln=en,https://infoscience.epfl.ch/search?bskid=4182&of=xm,,n/a,JAHIA
9198,http://infoscience.epfl.ch/curator/export/9198/?ln=en,https://infoscience.epfl.ch/search?p=Lee%2C+Tao-Chun&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=Lee%2C+Tao-Chun,0,JAHIA
9230,http://infoscience.epfl.ch/curator/export/9230/?ln=en,https://infoscience.epfl.ch/search?p=Semantic+Image+Segmentation+using+Visible+AND+Near-Infrared+Channels&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=Semantic+Image+Segmentation+using+Visible+AND+Near-Infrared+Channels,0,JAHIA
9252,http://infoscience.epfl.ch/curator/export/9252/?ln=fr,https://infoscience.epfl.ch/search?p=%28+lamuni%C3%A8re+%29+AND+%28+collection%3ABOOK+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+lamuni%C3%A8re+%29+AND+%28+collection%3ABOOK+%29,0,JAHIA
9253,http://infoscience.epfl.ch/curator/export/9253/?ln=fr,https://infoscience.epfl.ch/search?p=%28+lamuni%C3%A8re+%29+AND+%28+collection%3ACHAPTER+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+lamuni%C3%A8re+%29+AND+%28+collection%3ACHAPTER+%29,0,JAHIA
9254,http://infoscience.epfl.ch/curator/export/9254/?ln=fr,https://infoscience.epfl.ch/search?p=%28+lamuni%C3%A8re+%29+AND+%28+collection%3AARTICLE+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+lamuni%C3%A8re+%29+AND+%28+collection%3AARTICLE+%29,0,JAHIA
9274,http://infoscience.epfl.ch/curator/export/9274/?ln=fr,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACONF+year%3A2014+author%3ATsirinomeny+title%3AConfigurable+Modular+Multilevel+Converter+%28+CMMC+%29+for+a+universal+AND+flexible+integrated+charging+system&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACONF+year%3A2014+author%3ATsirinomeny+title%3AConfigurable+Modular+Multilevel+Converter+%28+CMMC+%29+for+a+universal+AND+flexible+integrated+charging+system,0,JAHIA
9302,http://infoscience.epfl.ch/curator/export/9302/?ln=en,https://infoscience.epfl.ch/search?bskid=4198&of=xm,,n/a,JAHIA
9313,http://infoscience.epfl.ch/curator/export/9313/?ln=en,https://infoscience.epfl.ch/search?p=%28+LMTS+AND+%28+gripper+OR+%28+minimum+%2B+energy+%2B+structures+%29%29+%29+AND+%28+collection%3AARTICLE+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+LMTS+AND+%28+gripper+OR+%28+minimum+%2B+energy+%2B+structures+%29%29+%29+AND+%28+collection%3AARTICLE+%29,0,JAHIA
9337,http://infoscience.epfl.ch/curator/export/9337/?ln=fr,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A2014&so=a&rg=100,https://infoscience.epfl.ch/search?so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A2014,0,JAHIA
9339,http://infoscience.epfl.ch/curator/export/9339/?ln=fr,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACHAPTER+year%3A2010&so=a&rg=100,https://infoscience.epfl.ch/search?so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACHAPTER+year%3A2010,0,JAHIA
9341,http://infoscience.epfl.ch/curator/export/9341/?ln=fr,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A2012+author%3AKenzelmann&so=a&rg=100,https://infoscience.epfl.ch/search?so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A2012+author%3AKenzelmann,0,JAHIA
9356,http://infoscience.epfl.ch/curator/export/9356/?ln=fr,https://infoscience.epfl.ch/search?p=%28+LSBI+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29&so=d&rg=200,https://infoscience.epfl.ch/search?so=d&rg=200&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+LSBI+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29,0,JAHIA
9362,http://infoscience.epfl.ch/curator/export/9362/?ln=fr,https://infoscience.epfl.ch/search?p=%28+LSBI+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29&so=d&rg=500,https://infoscience.epfl.ch/search?so=d&rg=500&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+LSBI+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29,0,JAHIA
9687,http://infoscience.epfl.ch/curator/export/9687/?ln=en,https://infoscience.epfl.ch/search?p=W.A.+Curtin&f1=author&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=W.A.+Curtin,0,JAHIA
9357,http://infoscience.epfl.ch/curator/export/9357/?ln=fr,https://infoscience.epfl.ch/search?p=%28+LSBI+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29&so=d&rg=200,https://infoscience.epfl.ch/search?so=d&rg=200&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+LSBI+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29,0,JAHIA
9358,http://infoscience.epfl.ch/curator/export/9358/?ln=fr,https://infoscience.epfl.ch/search?p=%28+LSBI+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29&so=d&rg=200,https://infoscience.epfl.ch/search?so=d&rg=200&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+LSBI+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29,0,JAHIA
9359,http://infoscience.epfl.ch/curator/export/9359/?ln=fr,https://infoscience.epfl.ch/search?p=%28+LSBI+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29&so=d&rg=200,https://infoscience.epfl.ch/search?so=d&rg=200&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+LSBI+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29,0,JAHIA
9361,http://infoscience.epfl.ch/curator/export/9361/?ln=fr,https://infoscience.epfl.ch/search?p=%28+LSBI+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29&so=d&rg=500,https://infoscience.epfl.ch/search?so=d&rg=500&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+LSBI+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29,0,JAHIA
9380,http://infoscience.epfl.ch/curator/export/9380/?ln=en,https://infoscience.epfl.ch/search?p=jan+van+herle&f1=author&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=jan+van+herle,17,JAHIA
9382,http://infoscience.epfl.ch/curator/export/9382/?ln=en,https://infoscience.epfl.ch/search?p=%28+jan+van+herle+%29+AND+%28+collection%3ATHESIS+%29&f1=author&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+jan+van+herle+%29+AND+%28+collection%3ATHESIS+%29,0,JAHIA
9381,http://infoscience.epfl.ch/curator/export/9381/?ln=en,https://infoscience.epfl.ch/search?p=jan+van+herle&f1=author&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=jan+van+herle,17,JAHIA
9383,http://infoscience.epfl.ch/curator/export/9383/?ln=en,https://infoscience.epfl.ch/search?p=%28+jan+van+herle+%29+AND+%28+collection%3AARTICLE+%29&f1=author&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+jan+van+herle+%29+AND+%28+collection%3AARTICLE+%29,0,JAHIA
9384,http://infoscience.epfl.ch/curator/export/9384/?ln=en,https://infoscience.epfl.ch/search?p=%28+jan+van+herle+%29+AND+%28+collection%3ACONF+%29&f1=author&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+jan+van+herle+%29+AND+%28+collection%3ACONF+%29,0,JAHIA
9385,http://infoscience.epfl.ch/curator/export/9385/?ln=en,https://infoscience.epfl.ch/search?p=%28+jan+van+herle+%29+AND+%28+collection%3ASTUDENT+%29&f1=author&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+jan+van+herle+%29+AND+%28+collection%3ASTUDENT+%29,0,JAHIA
9386,http://infoscience.epfl.ch/curator/export/9386/?ln=en,https://infoscience.epfl.ch/search?p=%28+jan+van+herle+%29+AND+%28+collection%3ASTUDENT+%29&f1=author&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+jan+van+herle+%29+AND+%28+collection%3ASTUDENT+%29,0,JAHIA
8580,http://infoscience.epfl.ch/curator/export/8580/?ln=en,https://infoscience.epfl.ch/search?p=Pan+Hanjie&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=Pan+Hanjie,0,JAHIA
9425,https://infoscience.epfl.ch/curator/export/9425/?of=ENACDTLD,https://infoscience.epfl.ch/search?p=unit%3Alpdc&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3Alpdc,3,JAHIA
12231,https://infoscience.epfl.ch/curator/export/12231/?ln=en,https://infoscience.epfl.ch/search?p=eckert+Ijspeert&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=eckert+Ijspeert,0,JAHIA
6737,http://infoscience.epfl.ch/curator/export/6737/?ln=en,https://infoscience.epfl.ch/search?p=unit%3ADESL+OR+unit%3APWRS&so=d,https://infoscience.epfl.ch/search?so=d&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ADESL+OR+unit%3APWRS,0,JAHIA
7101,http://infoscience.epfl.ch/curator/export/7101/?ln=en,https://infoscience.epfl.ch/search?p=%28+paolone+%29+AND+%28+collection%3ASTANDARD+%29&so=a&rg=100,https://infoscience.epfl.ch/search?so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+paolone+%29+AND+%28+collection%3ASTANDARD+%29,0,JAHIA
6740,http://infoscience.epfl.ch/curator/export/6740/?ln=en,https://infoscience.epfl.ch/search?p=%28+unit%3ADESL+OR+unit%3APWRS+%29+AND+%28+collection%3AARTICLE+%29&so=d,https://infoscience.epfl.ch/search?so=d&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3ADESL+OR+unit%3APWRS+%29+AND+%28+collection%3AARTICLE+%29,0,JAHIA
6741,http://infoscience.epfl.ch/curator/export/6741/?ln=en,https://infoscience.epfl.ch/search?p=%28+unit%3ADESL+OR+unit%3APWRS+%29+AND+%28+collection%3ACONF+OR+collection%3APROC+%29&so=d&rg=0,https://infoscience.epfl.ch/search?so=d&rg=0&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3ADESL+OR+unit%3APWRS+%29+AND+%28+collection%3ACONF+OR+collection%3APROC+%29,0,JAHIA
6738,http://infoscience.epfl.ch/curator/export/6738/?ln=en,https://infoscience.epfl.ch/search?p=%28+unit%3ADESL+OR+unit%3APWRS+%29+AND+%28+collection%3ACHAPTER+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3ADESL+OR+unit%3APWRS+%29+AND+%28+collection%3ACHAPTER+%29,0,JAHIA
8147,http://infoscience.epfl.ch/curator/export/8147/?ln=en,https://infoscience.epfl.ch/search?p=%28+%28+author%3A104759+OR+author%3A156731+%29+year%3A1950-%3E2050+%29+AND+%28+collection%3ATHESIS+%29+AND+%28+affiliation%3AEPFL+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+%28+author%3A104759+OR+author%3A156731+%29+year%3A1950-%3E2050+%29+AND+%28+collection%3ATHESIS+%29+AND+%28+affiliation%3AEPFL+%29,0,JAHIA
6819,http://infoscience.epfl.ch/curator/export/6819/?ln=fr,https://infoscience.epfl.ch/search?p=%28+unit%3Adesl+OR+unit%3Apwrs+%29+AND+%28+collection%3AREVIEW+OR+collection%3AREPORT+OR+collection%3ASTUDENT+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3Adesl+OR+unit%3Apwrs+%29+AND+%28+collection%3AREVIEW+OR+collection%3AREPORT+OR+collection%3ASTUDENT+%29,0,JAHIA
9535,http://infoscience.epfl.ch/curator/export/9535/?ln=en,https://infoscience.epfl.ch/search?p=unit%3AUPORICCHIO&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3AUPORICCHIO,0,JAHIA
9468,http://infoscience.epfl.ch/curator/export/9468/?ln=en,https://infoscience.epfl.ch/search?p=%28+Selective+transport+control+on+molecular+velcro+made+from+intrinsically+disordered+proteins+%29+AND+%28+collection%3AARTICLE+%29+AND+%28+affiliation%3AEPFL+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+Selective+transport+control+on+molecular+velcro+made+from+intrinsically+disordered+proteins+%29+AND+%28+collection%3AARTICLE+%29+AND+%28+affiliation%3AEPFL+%29,0,JAHIA
10795,http://infoscience.epfl.ch/curator/export/10795/?ln=en,https://infoscience.epfl.ch/search?p=%28+lpmc+%29+AND+%28+collection%3ACONF+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+lpmc+%29+AND+%28+collection%3ACONF+%29,0,JAHIA
10796,http://infoscience.epfl.ch/curator/export/10796/?ln=en,https://infoscience.epfl.ch/search?p=%28+lpmc+%29+AND+%28+collection%3ATHESIS+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+lpmc+%29+AND+%28+collection%3ATHESIS+%29,0,JAHIA
9489,http://infoscience.epfl.ch/curator/export/9489/?ln=en,https://infoscience.epfl.ch/search?p=AUTHOR%3Dmicera+AND+YEAR%3D2014&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=AUTHOR%3Dmicera+AND+YEAR%3D2014,2,JAHIA
9491,http://infoscience.epfl.ch/curator/export/9491/?ln=fr,https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ATHESIS+year%3A2007&so=a&rg=100,https://infoscience.epfl.ch/search?so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ATHESIS+year%3A2007,0,JAHIA
9539,http://infoscience.epfl.ch/curator/export/9539/?ln=en,https://infoscience.epfl.ch/search?p=boberg&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=boberg,0,JAHIA
9552,http://infoscience.epfl.ch/curator/export/9552/?ln=en,https://infoscience.epfl.ch/search?p=&c=Infoscience%2FResearch%2FSTI%2FIGM%2FLFMI&so=d&rg=100,https://infoscience.epfl.ch/search?p=&c=Infoscience%2FResearch%2FSTI%2FIGM%2FLFMI&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=,0,JAHIA
9558,http://infoscience.epfl.ch/curator/export/9558/?ln=en,https://infoscience.epfl.ch/search?p=%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29&c=Infoscience%2FResearch%2FENAC%2FIIC%2FEESD&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FENAC%2FIIC%2FEESD&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+OR+collection%3ABOOK+OR+collection%3ATHESIS+OR+collection%3ACHAPTER+OR+collection%3APROC+%29,0,JAHIA
9560,http://infoscience.epfl.ch/curator/export/9560/?ln=en,https://infoscience.epfl.ch/search?p=%28+collection%3ATHESIS+%29&c=Infoscience%2FResearch%2FENAC%2FIIC%2FEESD&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FENAC%2FIIC%2FEESD&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+collection%3ATHESIS+%29,0,JAHIA
10460,http://infoscience.epfl.ch/curator/export/10460/?ln=en,https://infoscience.epfl.ch/search?bskid=4226&of=xm,,n/a,JAHIA
9563,http://infoscience.epfl.ch/curator/export/9563/?ln=en,https://infoscience.epfl.ch/search?bskid=4232&of=xm,,n/a,JAHIA
9564,http://infoscience.epfl.ch/curator/export/9564/?ln=en,https://infoscience.epfl.ch/search?bskid=4225&of=xm,,n/a,JAHIA
9565,http://infoscience.epfl.ch/curator/export/9565/?ln=en,https://infoscience.epfl.ch/search?bskid=4231&of=xm,,n/a,JAHIA
9581,http://infoscience.epfl.ch/curator/export/9581/?ln=en,https://infoscience.epfl.ch/search?bskid=4242&of=xm,,n/a,JAHIA
9566,http://infoscience.epfl.ch/curator/export/9566/?ln=en,https://infoscience.epfl.ch/search?bskid=4235&of=xm,,n/a,JAHIA
9567,http://infoscience.epfl.ch/curator/export/9567/?ln=en,https://infoscience.epfl.ch/search?bskid=4236&of=xm,,n/a,JAHIA
10204,http://infoscience.epfl.ch/curator/export/10204/?ln=en,https://infoscience.epfl.ch/search?bskid=4290&of=xm,,n/a,JAHIA
9570,http://infoscience.epfl.ch/curator/export/9570/?ln=en,https://infoscience.epfl.ch/search?bskid=4233&of=xm,,n/a,JAHIA
12209,https://infoscience.epfl.ch/curator/export/12209/?ln=en,https://infoscience.epfl.ch/search?bskid=4229&of=xm,,n/a,JAHIA
12210,https://infoscience.epfl.ch/curator/export/12210/?ln=en,https://infoscience.epfl.ch/search?bskid=4237&of=xm,,n/a,JAHIA
9573,http://infoscience.epfl.ch/curator/export/9573/?ln=en,https://infoscience.epfl.ch/search?bskid=4243&of=xm,,n/a,JAHIA
9574,http://infoscience.epfl.ch/curator/export/9574/?ln=en,https://infoscience.epfl.ch/search?bskid=4244&of=xm,,n/a,JAHIA
9575,http://infoscience.epfl.ch/curator/export/9575/?ln=en,https://infoscience.epfl.ch/search?bskid=4230&of=xm,,n/a,JAHIA
9576,http://infoscience.epfl.ch/curator/export/9576/?ln=en,https://infoscience.epfl.ch/search?bskid=4246&of=xm,,n/a,JAHIA
9577,http://infoscience.epfl.ch/curator/export/9577/?ln=en,https://infoscience.epfl.ch/search?bskid=4247&of=xm,,n/a,JAHIA
9578,http://infoscience.epfl.ch/curator/export/9578/?ln=en,https://infoscience.epfl.ch/search?bskid=4248&of=xm,,n/a,JAHIA
9579,http://infoscience.epfl.ch/curator/export/9579/?ln=en,https://infoscience.epfl.ch/search?bskid=4239&of=xm,,n/a,JAHIA
9580,http://infoscience.epfl.ch/curator/export/9580/?ln=en,https://infoscience.epfl.ch/search?bskid=4240&of=xm,,n/a,JAHIA
9901,http://infoscience.epfl.ch/curator/export/9901/?ln=fr,https://infoscience.epfl.ch/search?p=&c=Infoscience%2FResearch%2FSB%2FISIC%2FGCC&so=d&rg=6,https://infoscience.epfl.ch/search?p=&c=Infoscience%2FResearch%2FSB%2FISIC%2FGCC&so=d&rg=6&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=,1,JAHIA
9600,http://infoscience.epfl.ch/curator/export/9600/?ln=en,https://infoscience.epfl.ch/search?p=SPC+iaea+2016&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=SPC+iaea+2016,0,JAHIA
9600,http://infoscience.epfl.ch/curator/export/9600/?ln=fr,https://infoscience.epfl.ch/search?p=SPC+iaea+2016&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=SPC+iaea+2016,0,JAHIA
12522,https://infoscience.epfl.ch/curator/export/12522/?ln=en,https://infoscience.epfl.ch/search?bskid=4553&of=xm,,n/a,JAHIA
12523,https://infoscience.epfl.ch/curator/export/12523/?ln=en,https://infoscience.epfl.ch/search?bskid=4552&of=xm,,n/a,JAHIA
11573,https://infoscience.epfl.ch/curator/export/11573/?ln=en,https://infoscience.epfl.ch/search?p=unit%3ALMTM+AND+year%3A2014-%3E2100+AND+affiliation%3AEPFL&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALMTM+AND+year%3A2014-%3E2100+AND+affiliation%3AEPFL,0,JAHIA
9665,http://infoscience.epfl.ch/curator/export/9665/?ln=en,https://infoscience.epfl.ch/search?p=unit%3ADCSL&c=Infoscience&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ADCSL,1,JAHIA
9646,http://infoscience.epfl.ch/curator/export/9646/?ln=en,https://infoscience.epfl.ch/search?p=Mehmet+Mutlu&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=Mehmet+Mutlu,3,JAHIA
9657,http://infoscience.epfl.ch/curator/export/9657/?ln=en,https://infoscience.epfl.ch/search?p=scarlett&f1=author&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=scarlett,2,JAHIA
