legacy id,legacy url,legacy raw search values,new generated url,url for counting,number of new elements since migration,used in
2991,http://infoscience.epfl.ch/curator/export/2991/?ln=en,"{'search_pattern': 'unit:LAST', 'search_collection': 'Infoscience', 'search_filter': 'collection:REPORT'}",https://infoscience.epfl.ch/search?p=%28+unit%3ALAST+%29+AND+%28+collection%3AREPORT+%29&c=Infoscience&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3ALAST+%29+AND+%28+collection%3AREPORT+%29,0,JAHIA
2991,http://infoscience.epfl.ch/curator/export/2991/?ln=fr,"{'search_pattern': 'unit:LAST', 'search_collection': 'Infoscience', 'search_filter': 'collection:REPORT'}",https://infoscience.epfl.ch/search?p=%28+unit%3ALAST+%29+AND+%28+collection%3AREPORT+%29&c=Infoscience&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3ALAST+%29+AND+%28+collection%3AREPORT+%29,0,JAHIA
5006,http://infoscience.epfl.ch/curator/export/5006/,"{'search_pattern': 'author:buttler', 'search_collection': 'Infoscience/Research/ENAC/IIE/ECOS'}",https://infoscience.epfl.ch/search?p=author%3Abuttler&c=Infoscience%2FResearch%2FENAC%2FIIE%2FECOS&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FENAC%2FIIE%2FECOS&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3Abuttler,0,PEOPLE
2992,http://infoscience.epfl.ch/curator/export/2992/?ln=en,"{'search_pattern': 'unit:LAST', 'search_collection': 'Infoscience', 'search_filter': 'collection:THESIS'}",https://infoscience.epfl.ch/search?p=%28+unit%3ALAST+%29+AND+%28+collection%3ATHESIS+%29&c=Infoscience&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3ALAST+%29+AND+%28+collection%3ATHESIS+%29,0,JAHIA
2992,http://infoscience.epfl.ch/curator/export/2992/?ln=fr,"{'search_pattern': 'unit:LAST', 'search_collection': 'Infoscience', 'search_filter': 'collection:THESIS'}",https://infoscience.epfl.ch/search?p=%28+unit%3ALAST+%29+AND+%28+collection%3ATHESIS+%29&c=Infoscience&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3ALAST+%29+AND+%28+collection%3ATHESIS+%29,0,JAHIA
2977,http://infoscience.epfl.ch/curator/export/2977/?ln=en,"{'search_pattern': 'unit:LAST', 'search_collection': 'Infoscience', 'search_filter': 'collection:CONF'}",https://infoscience.epfl.ch/search?p=%28+unit%3ALAST+%29+AND+%28+collection%3ACONF+%29&c=Infoscience&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3ALAST+%29+AND+%28+collection%3ACONF+%29,0,JAHIA
2977,http://infoscience.epfl.ch/curator/export/2977/?ln=fr,"{'search_pattern': 'unit:LAST', 'search_collection': 'Infoscience', 'search_filter': 'collection:CONF'}",https://infoscience.epfl.ch/search?p=%28+unit%3ALAST+%29+AND+%28+collection%3ACONF+%29&c=Infoscience&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3ALAST+%29+AND+%28+collection%3ACONF+%29,0,JAHIA
2974,http://infoscience.epfl.ch/curator/export/2974/?ln=en,"{'search_pattern': 'author:Rey unit:LAST', 'search_collection': 'Infoscience', 'search_filter': 'collection:ARTICLE'}",https://infoscience.epfl.ch/search?p=%28+author%3ARey+unit%3ALAST+%29+AND+%28+collection%3AARTICLE+%29&c=Infoscience&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+author%3ARey+unit%3ALAST+%29+AND+%28+collection%3AARTICLE+%29,0,JAHIA
2974,http://infoscience.epfl.ch/curator/export/2974/?ln=fr,"{'search_pattern': 'author:Rey unit:LAST', 'search_collection': 'Infoscience', 'search_filter': 'collection:ARTICLE'}",https://infoscience.epfl.ch/search?p=%28+author%3ARey+unit%3ALAST+%29+AND+%28+collection%3AARTICLE+%29&c=Infoscience&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+author%3ARey+unit%3ALAST+%29+AND+%28+collection%3AARTICLE+%29,0,JAHIA
3380,http://infoscience.epfl.ch/curator/export/3380/,"{'search_pattern': 'author:comninellis', 'search_collection': 'Infoscience/Research/Archive/Thesis'}",https://infoscience.epfl.ch/search?p=author%3Acomninellis&c=Infoscience%2FResearch%2FArchive%2FThesis&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FArchive%2FThesis&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3Acomninellis,0,JAHIA
12401,https://infoscience.epfl.ch/curator/export/12401/?ln=en,"{'search_pattern': 'unit:lbo', 'search_filter': 'collection:STUDENT'}",https://infoscience.epfl.ch/search?p=%28+unit%3Albo+%29+AND+%28+collection%3ASTUDENT+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3Albo+%29+AND+%28+collection%3ASTUDENT+%29,0,JAHIA
12939,https://infoscience.epfl.ch/curator/export/12939/?ln=en,"{'search_pattern': '(graves j.) OR (graves jonathan) OR (cooper w.) NOT (Maas) NOT (Zuin) NOT (Ndieyira) NOT (Zhang) NOT (Barz)', 'search_field_restriction': 'author'}",https://infoscience.epfl.ch/search?p=%28+graves+j.+%29+OR+%28+graves+jonathan+%29+OR+%28+cooper+w.+%29+NOT+%28+Maas+%29+NOT+%28+Zuin+%29+NOT+%28+Ndieyira+%29+NOT+%28+Zhang+%29+NOT+%28+Barz+%29&f1=author&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+graves+j.+%29+OR+%28+graves+jonathan+%29+OR+%28+cooper+w.+%29+NOT+%28+Maas+%29+NOT+%28+Zuin+%29+NOT+%28+Ndieyira+%29+NOT+%28+Zhang+%29+NOT+%28+Barz+%29,0,JAHIA
2870,http://infoscience.epfl.ch/curator/publications/exporter/2870/,"{'search_pattern': 'albergante or graves or cooper or jucker or mellet and crpp', 'search_collection': 'Infoscience', 'search_filter': 'collection:ARTICLE,collection:REVIEW,status:PUBLISHED'}",https://infoscience.epfl.ch/search?p=%28+albergante+OR+graves+OR+cooper+OR+jucker+OR+mellet+AND+crpp+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+%29+AND+%28+status%3APUBLISHED+%29&c=Infoscience&so=d&rg=5,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=5&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+albergante+OR+graves+OR+cooper+OR+jucker+OR+mellet+AND+crpp+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+%29+AND+%28+status%3APUBLISHED+%29,0,JAHIA
2905,http://infoscience.epfl.ch/curator/publications/exporter/2905/,"{'search_pattern': 'villard or vernay or brunner or mcmillan or teaca or lapillonne or Aghdam and crpp', 'search_collection': 'Infoscience', 'search_filter': 'collection:ARTICLE,collection:REVIEW,review:REVIEWED,status:PUBLISHED'}",https://infoscience.epfl.ch/search?p=%28+villard+OR+vernay+OR+brunner+OR+mcmillan+OR+teaca+OR+lapillonne+OR+Aghdam+AND+crpp+year%3A2010-%3Enow+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+%29+AND+%28+review%3AREVIEWED+%29+AND+%28+status%3APUBLISHED+%29&c=Infoscience&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+villard+OR+vernay+OR+brunner+OR+mcmillan+OR+teaca+OR+lapillonne+OR+Aghdam+AND+crpp+year%3A2010-%3Enow+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+%29+AND+%28+review%3AREVIEWED+%29+AND+%28+status%3APUBLISHED+%29,0,JAHIA
2905,http://infoscience.epfl.ch/curator/publications/exporter/2905/,"{'search_pattern': 'villard or vernay or brunner or mcmillan or teaca or lapillonne or Aghdam and crpp', 'search_collection': 'Infoscience', 'search_filter': 'collection:ARTICLE,collection:REVIEW,review:REVIEWED,status:PUBLISHED'}",https://infoscience.epfl.ch/search?p=%28+villard+OR+vernay+OR+brunner+OR+mcmillan+OR+teaca+OR+lapillonne+OR+Aghdam+AND+crpp+year%3A2010-%3Enow+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+%29+AND+%28+review%3AREVIEWED+%29+AND+%28+status%3APUBLISHED+%29&c=Infoscience&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+villard+OR+vernay+OR+brunner+OR+mcmillan+OR+teaca+OR+lapillonne+OR+Aghdam+AND+crpp+year%3A2010-%3Enow+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+%29+AND+%28+review%3AREVIEWED+%29+AND+%28+status%3APUBLISHED+%29,0,JAHIA
7415,http://infoscience.epfl.ch/curator/export/7415/?ln=fr,{'search_pattern': 'Marcinichen'},https://infoscience.epfl.ch/search?p=Marcinichen&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=Marcinichen,0,JAHIA
4101,http://infoscience.epfl.ch/curator/export/4101/?ln=fr,"{'search_pattern': 'THOME', 'search_field_restriction': 'author', 'search_filter': 'collection:BOOK'}",https://infoscience.epfl.ch/search?p=%28+THOME+%29+AND+%28+collection%3ABOOK+%29&f1=author&so=d&rg=100,https://infoscience.epfl.ch/search?f1=author&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+THOME+%29+AND+%28+collection%3ABOOK+%29,0,JAHIA
3627,http://infoscience.epfl.ch/curator/export/3627/?ln=en,"{'search_pattern': 'unit:LTCM year:2005->2009', 'search_filter': 'collection:ARTICLE'}",https://infoscience.epfl.ch/search?p=%28+unit%3ALTCM+year%3A2005-%3E2009+%29+AND+%28+collection%3AARTICLE+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3ALTCM+year%3A2005-%3E2009+%29+AND+%28+collection%3AARTICLE+%29,0,JAHIA
3628,http://infoscience.epfl.ch/curator/export/3628/?ln=en,"{'search_pattern': 'unit:LTCM year:2000->2004', 'search_filter': 'collection:ARTICLE'}",https://infoscience.epfl.ch/search?p=%28+unit%3ALTCM+year%3A2000-%3E2004+%29+AND+%28+collection%3AARTICLE+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3ALTCM+year%3A2000-%3E2004+%29+AND+%28+collection%3AARTICLE+%29,0,JAHIA
3629,http://infoscience.epfl.ch/curator/export/3629/?ln=en,{'search_pattern': 'unit:LTCM collection:article year:1995->1999'},https://infoscience.epfl.ch/search?p=unit%3ALTCM+collection%3Aarticle+year%3A1995-%3E1999&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALTCM+collection%3Aarticle+year%3A1995-%3E1999,0,JAHIA
3630,http://infoscience.epfl.ch/curator/export/3630/?ln=en,"{'search_pattern': 'unit:LTCM', 'search_filter': 'collection:TALK'}",https://infoscience.epfl.ch/search?p=%28+unit%3ALTCM+%29+AND+%28+collection%3ATALK+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3ALTCM+%29+AND+%28+collection%3ATALK+%29,0,JAHIA
3631,http://infoscience.epfl.ch/curator/export/3631/?ln=en,"{'search_pattern': 'unit:lTCM', 'search_filter': 'collection:CONF'}",https://infoscience.epfl.ch/search?p=%28+unit%3AlTCM+%29+AND+%28+collection%3ACONF+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+unit%3AlTCM+%29+AND+%28+collection%3ACONF+%29,0,JAHIA
10090,http://infoscience.epfl.ch/curator/export/10090/?ln=en,{'search_collection': 'Infoscience/Research/STI/IBI/LHTC'},https://infoscience.epfl.ch/search?p=&c=Infoscience%2FResearch%2FSTI%2FIBI%2FLHTC&so=d&rg=100,https://infoscience.epfl.ch/search?p=&c=Infoscience%2FResearch%2FSTI%2FIBI%2FLHTC&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=,0,JAHIA
10120,http://infoscience.epfl.ch/curator/export/10120/?ln=en,{'search_basket_id': '689'},https://infoscience.epfl.ch/search?bskid=689&of=xm,,n/a,JAHIA
6306,http://infoscience.epfl.ch/curator/export/6306/?ln=en,{'search_pattern': '[Opportunity]'},https://infoscience.epfl.ch/search?p=%5BOpportunity%5D&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%5BOpportunity%5D,0,JAHIA
2864,http://infoscience.epfl.ch/curator/publications/exporter/2864/,"{'search_pattern': 'albergante or villard or vernay or brunner or mcmillan or teaca or lapillonne or Aghdam and crpp', 'search_collection': 'Infoscience', 'search_filter': 'collection:CONF,collection:POSTER,collection:TALK'}",https://infoscience.epfl.ch/search?p=%28+albergante+OR+villard+OR+vernay+OR+brunner+OR+mcmillan+OR+teaca+OR+lapillonne+OR+Aghdam+AND+crpp+%29+AND+%28+collection%3ACONF+OR+collection%3APOSTER+OR+collection%3ATALK+%29&c=Infoscience&so=d&rg=5,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=5&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+albergante+OR+villard+OR+vernay+OR+brunner+OR+mcmillan+OR+teaca+OR+lapillonne+OR+Aghdam+AND+crpp+%29+AND+%28+collection%3ACONF+OR+collection%3APOSTER+OR+collection%3ATALK+%29,0,JAHIA
2864,http://infoscience.epfl.ch/curator/publications/exporter/2864/,"{'search_pattern': 'albergante or villard or vernay or brunner or mcmillan or teaca or lapillonne or Aghdam and crpp', 'search_collection': 'Infoscience', 'search_filter': 'collection:CONF,collection:POSTER,collection:TALK'}",https://infoscience.epfl.ch/search?p=%28+albergante+OR+villard+OR+vernay+OR+brunner+OR+mcmillan+OR+teaca+OR+lapillonne+OR+Aghdam+AND+crpp+%29+AND+%28+collection%3ACONF+OR+collection%3APOSTER+OR+collection%3ATALK+%29&c=Infoscience&so=d&rg=5,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=5&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+albergante+OR+villard+OR+vernay+OR+brunner+OR+mcmillan+OR+teaca+OR+lapillonne+OR+Aghdam+AND+crpp+%29+AND+%28+collection%3ACONF+OR+collection%3APOSTER+OR+collection%3ATALK+%29,0,JAHIA
3848,http://infoscience.epfl.ch/curator/export/3848/?ln=en,"{'search_pattern': 'CRPP_EDGE', 'search_filter': 'collection:POSTER,collection:TALK'}",https://infoscience.epfl.ch/search?p=%28+CRPP_EDGE+%29+AND+%28+collection%3APOSTER+OR+collection%3ATALK+%29&so=d,https://infoscience.epfl.ch/search?so=d&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+CRPP_EDGE+%29+AND+%28+collection%3APOSTER+OR+collection%3ATALK+%29,0,JAHIA
6946,http://infoscience.epfl.ch/curator/export/6946,"{'search_pattern': 'sauter o', 'search_filter': 'collection:CONF'}",https://infoscience.epfl.ch/search?p=%28+sauter+o+%29+AND+%28+collection%3ACONF+%29&so=d&rg=600,https://infoscience.epfl.ch/search?so=d&rg=600&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+sauter+o+%29+AND+%28+collection%3ACONF+%29,0,JAHIA
2866,http://infoscience.epfl.ch/curator/publications/exporter/2866/,"{'search_pattern': 'sauter or burckel and crpp', 'search_collection': 'Infoscience', 'search_filter': 'collection:CONF,collection:POSTER,collection:TALK'}",https://infoscience.epfl.ch/search?p=%28+sauter+OR+burckel+AND+crpp+%29+AND+%28+collection%3ACONF+OR+collection%3APOSTER+OR+collection%3ATALK+%29&c=Infoscience&so=d&rg=5,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=5&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+sauter+OR+burckel+AND+crpp+%29+AND+%28+collection%3ACONF+OR+collection%3APOSTER+OR+collection%3ATALK+%29,0,JAHIA
7026,http://infoscience.epfl.ch/curator/export/7026,"{'search_pattern': 'cooper OR graves', 'search_collection': 'Infoscience/Research/SB/CRPP', 'search_filter': 'collection:CONF,collection:PROC,collection:POSTER,collection:TALK'}",https://infoscience.epfl.ch/search?p=%28+cooper+OR+graves+%29+AND+%28+collection%3ACONF+OR+collection%3APROC+OR+collection%3APOSTER+OR+collection%3ATALK+%29&c=Infoscience%2FResearch%2FSB%2FCRPP&so=d,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FSB%2FCRPP&so=d&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+cooper+OR+graves+%29+AND+%28+collection%3ACONF+OR+collection%3APROC+OR+collection%3APOSTER+OR+collection%3ATALK+%29,0,JAHIA
2869,http://infoscience.epfl.ch/curator/publications/exporter/2869/,"{'search_pattern': 'albergante or graves or cooper or jucker or mellet and crpp', 'search_collection': 'Infoscience', 'search_filter': 'collection:CONF,collection:TALK'}",https://infoscience.epfl.ch/search?p=%28+albergante+OR+graves+OR+cooper+OR+jucker+OR+mellet+AND+crpp+%29+AND+%28+collection%3ACONF+OR+collection%3ATALK+%29&c=Infoscience&so=d&rg=5,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=5&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+albergante+OR+graves+OR+cooper+OR+jucker+OR+mellet+AND+crpp+%29+AND+%28+collection%3ACONF+OR+collection%3ATALK+%29,0,JAHIA
2873,http://infoscience.epfl.ch/curator/publications/exporter/2873/,"{'search_pattern': 'unit:LEI collection:CHAPTER', 'search_collection': 'Infoscience'}",https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACHAPTER&c=Infoscience&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACHAPTER,0,JAHIA
2874,http://infoscience.epfl.ch/curator/publications/exporter/2874/,"{'search_pattern': 'unit:LEI collection:CHAPTER year:2003', 'search_collection': 'Infoscience'}",https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACHAPTER+year%3A2003&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACHAPTER+year%3A2003,0,JAHIA
2875,http://infoscience.epfl.ch/curator/publications/exporter/2875/,"{'search_pattern': 'unit:LEI collection:CHAPTER year:2009', 'search_collection': 'Infoscience'}",https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACHAPTER+year%3A2009&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACHAPTER+year%3A2009,0,JAHIA
2876,http://infoscience.epfl.ch/curator/publications/exporter/2876/,"{'search_pattern': 'unit:LEI collection:CHAPTER year:2011', 'search_collection': 'Infoscience'}",https://infoscience.epfl.ch/search?p=unit%3ALEI+collection%3ACHAPTER+year%3A2011&c=Infoscience&so=a&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=a&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALEI+collection%3ACHAPTER+year%3A2011,0,JAHIA
2904,http://infoscience.epfl.ch/curator/publications/exporter/2904/,"{'search_pattern': 'Trajectory Tracking through Overactuation for an Optical Delay Line', 'search_collection': 'Infoscience'}",https://infoscience.epfl.ch/search?p=Trajectory+Tracking+through+Overactuation+for+an+Optical+Delay+Line&c=Infoscience&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=Trajectory+Tracking+through+Overactuation+for+an+Optical+Delay+Line,0,JAHIA
2910,http://infoscience.epfl.ch/curator/publications/exporter/2910/,"{'search_pattern': 'TCV', 'search_collection': 'Infoscience', 'search_filter': 'collection:ARTICLE'}",https://infoscience.epfl.ch/search?p=%28+TCV+%29+AND+%28+collection%3AARTICLE+%29&c=Infoscience&so=d,https://infoscience.epfl.ch/search?c=Infoscience&so=d&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+TCV+%29+AND+%28+collection%3AARTICLE+%29,0,JAHIA
2910,http://infoscience.epfl.ch/curator/publications/exporter/2910/,"{'search_pattern': 'TCV', 'search_collection': 'Infoscience', 'search_filter': 'collection:ARTICLE'}",https://infoscience.epfl.ch/search?p=%28+TCV+%29+AND+%28+collection%3AARTICLE+%29&c=Infoscience&so=d,https://infoscience.epfl.ch/search?c=Infoscience&so=d&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+TCV+%29+AND+%28+collection%3AARTICLE+%29,0,JAHIA
2912,http://infoscience.epfl.ch/curator/publications/exporter/2912/,"{'search_pattern': 'TCV OR TCA', 'search_collection': 'Infoscience/Thesis'}",https://infoscience.epfl.ch/search?p=TCV+OR+TCA&c=Infoscience%2FThesis&so=d,https://infoscience.epfl.ch/search?c=Infoscience%2FThesis&so=d&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=TCV+OR+TCA,0,JAHIA
2912,http://infoscience.epfl.ch/curator/publications/exporter/2912/,"{'search_pattern': 'TCV OR TCA', 'search_collection': 'Infoscience/Thesis'}",https://infoscience.epfl.ch/search?p=TCV+OR+TCA&c=Infoscience%2FThesis&so=d,https://infoscience.epfl.ch/search?c=Infoscience%2FThesis&so=d&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=TCV+OR+TCA,0,JAHIA
11972,https://infoscience.epfl.ch/curator/export/11972/?ln=en,"{'search_pattern': '(Fasoli + Furno) | (Fasoli + Mueller) | (Loizu + Ricci)', 'search_filter': 'collection:ARTICLE'}",https://infoscience.epfl.ch/search?p=%28+%28+Fasoli+%2B+Furno+%29+%7C+%28+Fasoli+%2B+Mueller+%29+%7C+%28+Loizu+%2B+Ricci+%29+%29+AND+%28+collection%3AARTICLE+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+%28+Fasoli+%2B+Furno+%29+%7C+%28+Fasoli+%2B+Mueller+%29+%7C+%28+Loizu+%2B+Ricci+%29+%29+AND+%28+collection%3AARTICLE+%29,0,JAHIA
2941,http://infoscience.epfl.ch/curator/export/2941/?ln=en,"{'search_pattern': 'unit:react NOT Zeramdini', 'search_collection': 'Infoscience'}",https://infoscience.epfl.ch/search?p=unit%3Areact+NOT+Zeramdini&c=Infoscience&so=d&rg=200,https://infoscience.epfl.ch/search?c=Infoscience&so=d&rg=200&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3Areact+NOT+Zeramdini,0,JAHIA
2942,https://infoscience.epfl.ch/curator/publications/exporter/2942/,"{'search_pattern': 'unit:LIS (500:*airburr* OR keyword:*airburr*)', 'search_collection': 'Infoscience'}",https://infoscience.epfl.ch/search?p=unit%3ALIS+%28+500%3A%2Aairburr%2A+OR+keyword%3A%2Aairburr%2A+%29&c=Infoscience&so=d,https://infoscience.epfl.ch/search?c=Infoscience&so=d&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=unit%3ALIS+%28+500%3A%2Aairburr%2A+OR+keyword%3A%2Aairburr%2A+%29,0,JAHIA
3440,http://infoscience.epfl.ch/curator/export/3440/,"{'search_pattern': 'author:chergui majed', 'search_collection': 'Infoscience/Research/Archive/Thesis'}",https://infoscience.epfl.ch/search?p=author%3Achergui+majed&c=Infoscience%2FResearch%2FArchive%2FThesis&so=d&rg=100,https://infoscience.epfl.ch/search?c=Infoscience%2FResearch%2FArchive%2FThesis&so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=author%3Achergui+majed,0,JAHIA
3851,http://infoscience.epfl.ch/curator/export/3851/?ln=en,"{'search_pattern': 'CRPP_EDGE', 'search_field_restriction': 'keyword', 'search_filter': 'collection:ARTICLE,collection:REVIEW,collection:CONF'}",https://infoscience.epfl.ch/search?p=%28+CRPP_EDGE+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+%29&f1=keyword&so=d,https://infoscience.epfl.ch/search?f1=keyword&so=d&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+CRPP_EDGE+%29+AND+%28+collection%3AARTICLE+OR+collection%3AREVIEW+OR+collection%3ACONF+%29,0,JAHIA
3965,http://infoscience.epfl.ch/curator/export/3965/?ln=en,"{'search_pattern': 'a posteriori  AND Picasso Not Rezzonico', 'search_filter': 'affiliation:EPFL'}",https://infoscience.epfl.ch/search?p=%28+a+posteriori++AND+Picasso+Not+Rezzonico+year%3A2007-%3Enow+%29+AND+%28+affiliation%3AEPFL+%29&so=d&rg=100,https://infoscience.epfl.ch/search?so=d&rg=100&d1d=29&d1m=01&d1y=2018&of=xm&as=1&m1=a&action_search=Search&p1=%28+a+posteriori++AND+Picasso+Not+Rezzonico+year%3A2007-%3Enow+%29+AND+%28+affiliation%3AEPFL+%29,0,JAHIA
